kemendagri_kode_provinsi,kemendagri_nama_provinsi,kemendagri_kode_kabupatenkota,kemendagri_nama_kabupatenkota,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_puskesmas,tahun,pukesmas_melaksanakan_kegiatan_deteksi_dini,perempuan_usia_30_50_tahun,jenis_deteksi_dini_kanker_leher_rahim_dan_kanker_payudara,jumlah_deteksi_dini,satuan
11,Aceh,11.73,Kota Lhokseumawe,11.73.03,Kecamatan Blang Mangat,BLANG CUT,2021,1,1349,tumor atau benjolan,0,jiwa
11,Aceh,11.73,Kota Lhokseumawe,11.73.01,Kecamatan Muara Dua,MUARA DUA,2021,1,1561,tumor atau benjolan,0,jiwa
11,Aceh,11.73,Kota Lhokseumawe,11.73.04,Kecamatan Muara Satu,MUARA SATU,2021,1,6116,tumor atau benjolan,0,jiwa
11,Aceh,11.73,Kota Lhokseumawe,11.73.02,Kecamatan Banda Sakti,BANDA SAKTI,2021,1,10034,tumor atau benjolan,0,jiwa
11,Aceh,11.73,Kota Lhokseumawe,11.73.02,Kecamatan Banda Sakti,MON GEUDONG,2021,1,4088,tumor atau benjolan,2,jiwa
11,Aceh,11.73,Kota Lhokseumawe,11.73.01,Kecamatan Muara Dua,KANDANG,2021,1,2955,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.01,Kecamatan Pulau Banyak,PULAU BANYAK,2021,0,1200,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.16,Kecamatan Pulau Banyak Barat,PULAU BANYAK BARAT,2021,0,813,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.04,Kecamatan Singkil,SINGKIL,2021,0,4986,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.10,Kecamatan Singkil Utara,SINGKIL UTARA,2021,0,2731,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.14,Kecamatan Kuala Baru,KUALA BARU,2021,0,665,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.02,Kecamatan Simpang Kanan,SIMPANG KANAN,2021,0,2995,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.06,Kecamatan Gunung Meriah,GUNUNG MERIAH,2021,0,9378,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.11,Kecamatan Danau Paris,DANAU PARIS,2021,0,2029,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.12,Kecamatan Suro Makmur,SURO,2021,0,2315,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.13,Kecamatan Singkohor,SINGKOHOR,2021,0,1626,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.09,Kecamatan Kota Baharu,KUTA BAHARU,2021,0,1751,tumor atau benjolan,0,jiwa
11,Aceh,11.1,Kabupaten Aceh Singkil,11.10.02,Kecamatan Simpang Kanan,KUTA TINGGI,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.01,Kecamatan Lhoong,LHOONG,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.02,Kecamatan Lhoknga,LHOKNGA,2021,0,1928,tumor atau benjolan,11,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.22,Kecamatan Leupung,LEUPUNG,2021,0,739,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.03,Kecamatan Indrapuri,INDRAPURI,2021,0,2461,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.03,Kecamatan Indrapuri,LAMPUPOK,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.16,Kecamatan Kota Cot Glie,KUTA COT GLIE,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.16,Kecamatan Kota Cot Glie,IE ALANG,2021,0,329,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.04,Kecamatan Seulimeum,SEULIMEUM,2021,0,2281,tumor atau benjolan,4,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.04,Kecamatan Seulimeum,LAMTEUBA,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.15,Kecamatan Kota Jantho,KOTA JANTHO,2021,0,1196,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.14,"Kecamatan Lembah Seulawah,",LEMBAH SEULAWAH,2021,0,1910,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.09,Kecamatan Mesjid Raya,MESJID RAYA,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.12,Kecamatan Darussalam,DARUSSALAM,2021,0,3961,tumor atau benjolan,12,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.20,Kecamatan Baitussalam,BAITUSSALAM,2021,0,3094,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.11,Kecamatan Kuta Baro,KUTA BARO,2021,0,5470,tumor atau benjolan,8,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.05,Kecamatan Montasik,MONTASIK,2021,0,2122,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.05,Kecamatan Montasik,PIYEUNG,2021,0,552,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.23,Kecamatan Blang Bintang,BLANG BINTANG,2021,0,1657,tumor atau benjolan,4,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.10,Kecamatan Ingin Jaya,INGIN JAYA,2021,0,5767,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.21,"Kecamatan Krueng Barona Jaya,",KRUENG BARONA JAYA,2021,0,2814,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.06,Kecamatan Sukamakmur,SUKAMAKMUR,2021,0,1266,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.17,Kecamatan Kuta Malaka,KUTA MALAKA,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.18,Kecamatan Simpang Tiga,SIMPANG TIGA,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.07,Kecamatan Darul Imarah,DARUL IMARAH,2021,0,5076,tumor atau benjolan,2,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.19,Kecamatan Darul Kamal,DARUL KAMAL,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.08,Kecamatan Peukan Bada,PEUKAN BADA,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.08,Kecamatan Peukan Bada,LAMPISANG,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.06,Kabupaten Aceh Besar,11.06.13,Kecamatan Pulo Aceh,PULO ACEH,2021,0,638,tumor atau benjolan,0,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.01,Kecamatan Teunom,TEUNOM,2021,1,2000,tumor atau benjolan,0,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.09,Kecamatan Pasie Raya,PASIE RAYA,2021,1,1043,tumor atau benjolan,0,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.06,Kecamatan Panga,PANGA,2021,1,1333,tumor atau benjolan,1,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.02,Kecamatan Krueng Sabee,KRUENG SABEE,2021,1,1846,tumor atau benjolan,0,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.02,Kecamatan Krueng Sabee,CALANG,2021,1,1236,tumor atau benjolan,1,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.03,Kecamatan Setia Bhakti,LAGEUN,2021,1,683,tumor atau benjolan,1,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.03,Kecamatan Setia Bhakti,PANTE KUYUN,2021,1,760,tumor atau benjolan,0,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.08,Kecamatan Darul Hikmah,PATEK,2021,1,1141,tumor atau benjolan,0,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.04,Kecamatan Sampoiniet,LHOK KRUET,2021,1,766,tumor atau benjolan,0,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.04,Kecamatan Sampoiniet,LIGAN,2021,1,488,tumor atau benjolan,1,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.05,Kecamatan Jaya,LAMNO,2021,1,2189,tumor atau benjolan,0,jiwa
11,Aceh,11.14,Kabupaten Aceh Jaya,11.14.07,Kecamatan Indra Jaya,INDRAJAYA,2021,1,1115,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.01,Kecamatan Lawe Alas,NGKERAN,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.11,Kecamatan Babul Rahmah,LAWE SUMUR,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.11,Kecamatan Babul Rahmah,UNING SIGUR-GUR,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.15,Kecamatan Tanoh Alas,TANOH ALAS,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.02,Kecamatan Lawe Sigala-Gala,LAWE SIGALA-GALA,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.06,Kecamatan Babul Makmur,LAWE PERBUNGA,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.06,Kecamatan Babul Makmur,GURGUR PARDOMUAN,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.10,Kecamatan Semadam,SUKA MAKMUR,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.16,Kecamatan Leuser,LEUSER,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.16,Kecamatan Leuser,NAGA TIMBUL,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.03,Kecamatan Bambel,BIAK MULI,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.09,Kecamatan Bukit Tusam,LAWE DUA,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.04,Kecamatan Babussalam,KOTA KUTACANE,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.08,Kecamatan Lawe Bulan,KUTAMBARU,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.05,Kecamatan Badar,NATAM,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.07,Kecamatan Darul Hasanah,MAMAS,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.12,Kecamatan Ketambe,JAMBUR LAK-LAK,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.13,Kecamatan Deleng Pokhkisen,DELENG POKHISEN,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.02,Kabupaten Aceh Tenggara,11.02.04,Kecamatan Babussalam,BABUSSALAM,2021,0,0,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.07,Kecamatan Teupah Selatan,TEUPAH SELATAN,2021,0,1377,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.04,Kecamatan Simeulue Timur,SIMEULUE TIMUR,2021,0,2675,tumor atau benjolan,5,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.04,Kecamatan Simeulue Timur,KUALA MAKMUR,2021,0,841,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.03,Kecamatan Teupah Barat,TEUPAH BARAT,2021,0,1182,tumor atau benjolan,1,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.09,"Kecamatan Teupah Tengah,",TEUPAH TENGAH,2021,0,946,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.01,Kecamatan Simeulue Tengah,SIMEULUE TENGAH,2021,0,340,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.05,Kecamatan Teluk Dalam,TELUK DALAM,2021,0,631,tumor atau benjolan,2,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.10,Kecamatan Simeulue Cut,SIMEULUE CUT,2021,0,944,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.02,Kecamatan Salang,SALANG,2021,0,1685,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.06,Kecamatan Simeulue Barat,SIMEULUE BARAT,2021,0,1025,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.06,Kecamatan Simeulue Barat,SANGGIRAN,2021,0,731,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.08,Kecamatan Alapan,ALAFAN,2021,0,721,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.05,Kecamatan Teluk Dalam,LUAN BALU,2021,0,439,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.08,Kecamatan Alapan,LAMEREM,2021,0,371,tumor atau benjolan,0,jiwa
11,Aceh,11.09,Kabupaten Simeulue,11.09.07,Kecamatan Teupah Selatan,ALUS ALUS,2021,0,0,tumor atau benjolan,0,jiwa
